time,object_a_x,object_a_y,object_a_z,object_a_vx,object_a_vy,object_a_vz,object_b_x,object_b_y,object_b_z,object_b_vx,object_b_vy,object_b_vz,total_translational_ke,total_px,total_py
7.499999999999999722e-02,-2.815070924099125627e-01,-4.583837708092391408e-13,7.749915123880538603e-01,1.043278973344057947e+00,-6.315271184206809691e-12,-1.392855206172605165e-10,2.964409102851362499e-01,-5.209813354464187447e-13,7.749915124860852211e-01,-8.450081406103158166e-01,-7.170126979526816316e-12,1.334611240966232515e-10,7.040055846091351766e-02,4.319461916434626930e-02,-9.985820253502218592e-13
7.777777777777777901e-02,-2.786096113841874944e-01,-4.759235811462015589e-13,7.749915123876668366e-01,1.043031241646986240e+00,-6.314018357426102853e-12,-1.392969541796906796e-10,2.940940490220559922e-01,-5.408942150111685137e-13,7.749915124864560356e-01,-8.448240306610091954e-01,-7.168139604089690768e-12,1.334549588893896299e-10,7.036796698079383905e-02,4.318336990856820601e-02,-9.983500284137306625e-13
8.055555555555556080e-02,-2.757128183250948661e-01,-4.934599061685930342e-13,7.749915123872800349e-01,1.042783594892206178e+00,-6.312763015289634683e-12,-1.392508001268888407e-10,2.917476990608744991e-01,-5.608015675738980961e-13,7.749915124868268501e-01,-8.446399757306922718e-01,-7.166149101405061186e-12,1.335342374869652460e-10,7.033539381800441026e-02,4.317212499645701335e-02,-9.981176174603707280e-13
8.333333333333334259e-02,-2.728167129967729587e-01,-5.109927388875917331e-13,7.749915123868932332e-01,1.042536033036965293e+00,-6.311505156978620774e-12,-1.392851875503531289e-10,2.894018602488112046e-01,-5.807033844425765508e-13,7.749915124871976646e-01,-8.444559757953958856e-01,-7.164155468863928831e-12,1.335209061370523642e-10,7.030283895981698228e-02,4.316088442560311877e-02,-9.978847922599115995e-13
8.611111111111111049e-02,-2.699212951634787361e-01,-5.285220723122122482e-13,7.749915123865065425e-01,1.042288556038539538e+00,-6.310244781711330212e-12,-1.391987115850756851e-10,2.870565324331521007e-01,-6.005996569224209855e-13,7.749915124875687011e-01,-8.442720308311646438e-01,-7.162158706680853368e-12,1.335489965142988567e-10,7.027030239351403362e-02,4.314964819359867060e-02,-9.976515527548708889e-13
8.888888888888889228e-02,-2.670265645895877338e-01,-5.460478994492315838e-13,7.749915123861198518e-01,1.042041163854233954e+00,-6.308981888685182122e-12,-1.391943296735753677e-10,2.847117154612496259e-01,-6.204903763180726525e-13,7.749915124879397377e-01,-8.440881408140571418e-01,-7.160158813233215013e-12,1.335508752198233395e-10,7.023778410638883973e-02,4.313841629803762817e-02,-9.974178987756592029e-13
9.166666666666667407e-02,-2.641325210395941148e-01,-5.635702133031852180e-13,7.749915123857332722e-01,1.041793856441381783e+00,-6.307716477090338410e-12,-1.391137500333927690e-10,2.823674091805227770e-01,-6.403755339266202368e-13,7.749915124883107742e-01,-8.439043057201457421e-01,-7.158155786615590300e-12,1.336039456151238980e-10,7.020528408574532031e-02,4.312718873651562312e-02,-9.971838301350659395e-13
9.444444444444444198e-02,-2.612391642781103918e-01,-5.810890068763772003e-13,7.749915123853466925e-01,1.041546633757345353e+00,-6.306448546120502352e-12,-1.392026962449000038e-10,2.800236134384568865e-01,-6.602551210450580127e-13,7.749915124886820328e-01,-8.437205255255167957e-01,-7.156149626540355443e-12,1.336137069041232195e-10,7.017280231889821973e-02,4.311596550663007732e-02,-9.969493467432664736e-13
9.722222222222222376e-02,-2.583464940698675938e-01,-5.986042731688792424e-13,7.749915123849602239e-01,1.041299495759515192e+00,-6.305178094980884241e-12,-1.390823237829019732e-10,2.776803280826037890e-01,-6.801291289661805358e-13,7.749915124890531803e-01,-8.435368002062706427e-01,-7.154140331897043897e-12,1.336801867118930787e-10,7.014033879317294051e-02,4.310474660598011959e-02,-9.967144484621022559e-13
1.000000000000000056e-01,-2.554545101797148776e-01,-6.161160051785680793e-13,7.749915123845738663e-01,1.041052442405310252e+00,-6.303905122872270087e-12,-1.391165706937647073e-10,2.753375529605815997e-01,-6.999975489818115957e-13,7.749915124894245499e-01,-8.433531297385212788e-01,-7.152127902185197657e-12,1.337070853341115750e-10,7.010789349590555719e-02,4.309353203216664818e-02,-9.964791351896162076e-13
1.027777777777777873e-01,-2.525632123726198053e-01,-6.336241959010709426e-13,7.749915123841875086e-01,1.040805473652178348e+00,-6.302629628994431308e-12,-1.390369312737060881e-10,2.729952879200747695e-01,-7.198603723758169026e-13,7.749915124897959195e-01,-8.431695140983966885e-01,-7.150112333584244767e-12,1.337109867272090469e-10,7.007546641444287183e-02,4.308232178279224750e-02,-9.962434066245534310e-13
1.055555555555555552e-01,-2.496726004136679555e-01,-6.511288383297971657e-13,7.749915123838011510e-01,1.040558589457595717e+00,-6.301351612542495319e-12,-1.390555066926868477e-10,2.706535328088341408e-01,-7.397175904313732199e-13,7.749915124901672892e-01,-8.429859532620385121e-01,-7.148093627302696101e-12,1.337525871308864467e-10,7.004305753614238628e-02,4.307111585546129912e-02,-9.960072627669864255e-13
1.083333333333333370e-01,-2.467826740680630071e-01,-6.686299254558861821e-13,7.749915123834150155e-01,1.040311789779067020e+00,-6.300071072693150032e-12,-1.390299958492491328e-10,2.683122874746766140e-01,-7.595691944253857028e-13,7.749915124905387698e-01,-8.428024472056024896e-01,-7.146071779731125629e-12,1.337613960566974569e-10,7.001066684837221887e-02,4.305991424777987769e-02,-9.957707033262510729e-13
1.111111111111111188e-01,-2.438934331011266554e-01,-6.861274502682464006e-13,7.749915123830288799e-01,1.040065074574125559e+00,-6.298788008652819853e-12,-1.389493173298284034e-10,2.659715517654854255e-01,-7.794151756371555229e-13,7.749915124909103614e-01,-8.426189959052579059e-01,-7.144046793083151875e-12,1.337415785757078979e-10,6.997829433851121550e-02,4.304871695735582038e-02,-9.955337283637429154e-13
1.138888888888888867e-01,-2.410048772782984461e-01,-7.036214057535659082e-13,7.749915123826427443e-01,1.039818443800332615e+00,-6.297502419621760879e-12,-1.389828703513007468e-10,2.636313255292099256e-01,-7.992555253363360707e-13,7.749915124912819531e-01,-8.424355993371881457e-01,-7.142018663037651980e-12,1.337687443453416947e-10,6.994593999394876915e-02,4.303752398179863659e-02,-9.952963375482175172e-13
1.166666666666666685e-01,-2.381170063651357471e-01,-7.211117848963456909e-13,7.749915123822567198e-01,1.039571897415278334e+00,-6.296214304812506861e-12,-1.389705347326630758e-10,2.612916086138656335e-01,-8.190902347932974512e-13,7.749915124916536557e-01,-8.422522574775900273e-01,-7.139987389592403704e-12,1.338404161804751524e-10,6.991360380208498648e-02,4.302633531871964678e-02,-9.950585308086698236e-13
1.194444444444444503e-01,-2.352298201273137213e-01,-7.385985806788265284e-13,7.749915123818708063e-01,1.039325435376581064e+00,-6.294923663402938819e-12,-1.390164545977956578e-10,2.589524008675341271e-01,-8.389192952747979225e-13,7.749915124920254694e-01,-8.420689703026744688e-01,-7.137952972559520727e-12,1.338035411635463134e-10,6.988128575033057677e-02,4.301515096573182290e-02,-9.948203080598356081e-13
1.222222222222222321e-01,-2.323433183306251593e-01,-7.560817860810033321e-13,7.749915123814848927e-01,1.039079057641887349e+00,-6.293630494593413825e-12,-1.389059266915237956e-10,2.566137021383629868e-01,-8.587426980415768730e-13,7.749915124923972831e-01,-8.418857377886660442e-01,-7.135915408312268426e-12,1.338961788666104269e-10,6.984898582610685192e-02,4.300397092044989239e-02,-9.945816690121432932e-13
1.250000000000000000e-01,-2.294575007409804523e-01,-7.735613940806611932e-13,7.749915123810990902e-01,1.038832764168872602e+00,-6.292334797585091895e-12,-1.388921581912949677e-10,2.542755122745659624e-01,-8.785604343521618511e-13,7.749915124927692078e-01,-8.417025599118030943e-01,-7.133874697365709712e-12,1.338721130478282006e-10,6.981670401684579585e-02,4.299279518049033827e-02,-9.943426136246007886e-13
1.277777777777777957e-01,-2.265723671244075088e-01,-7.910373976533411527e-13,7.749915123807133988e-01,1.038586554915239990e+00,-6.291036571573227267e-12,-1.388304905064474681e-10,2.519378311244226398e-01,-8.983724954640042225e-13,7.749915124931411325e-01,-8.415194366483378374e-01,-7.131830838522342321e-12,1.338960296803914929e-10,6.978444030998987024e-02,4.298162374347132969e-02,-9.941031417529309125e-13
1.305555555555555636e-01,-2.236879172470516708e-01,-8.085097897724038142e-13,7.749915123803277073e-01,1.038340429838721324e+00,-6.289735815770094390e-12,-1.388378526728795137e-10,2.496006585362785801e-01,-9.181788726286603781e-13,7.749915124935131683e-01,-8.413363679745360368e-01,-7.129783830363748604e-12,1.339462846194905410e-10,6.975219469299223651e-02,4.297045660701276359e-02,-9.938632532411333790e-13
1.333333333333333315e-01,-2.208041508751756032e-01,-8.259785634089276642e-13,7.749915123799421268e-01,1.038094388897076392e+00,-6.288432529359412210e-12,-1.388374935851199865e-10,2.472639943585452083e-01,-9.379795570937928409e-13,7.749915124938852040e-01,-8.411533538666773335e-01,-7.127733670283554344e-12,1.339072481371106349e-10,6.971996715331654770e-02,4.295929376873623001e-02,-9.936229478593604242e-13
1.361111111111111271e-01,-2.179210677751592939e-01,-8.434437115317960095e-13,7.749915123795565464e-01,1.037848432048093406e+00,-6.287126711543388452e-12,-1.388095662718802359e-10,2.449278384396998964e-01,-9.577745401047084062e-13,7.749915124942573508e-01,-8.409703943010550242e-01,-7.125680358995744042e-12,1.340072410677128900e-10,6.968775767843703173e-02,4.294813522626509533e-02,-9.933822255786496194e-13
1.388888888888888951e-01,-2.150386677134999147e-01,-8.609052271076734514e-13,7.749915123791710769e-01,1.037602559249588996e+00,-6.285818361522460966e-12,-1.387791947332628339e-10,2.425921906282857976e-01,-9.775638129014107042e-13,7.749915124946296086e-01,-8.407874892539761724e-01,-7.123623893380188388e-12,1.340448602810129231e-10,6.965556625583850525e-02,4.293698097722443291e-02,-9.931410861398327176e-13
1.416666666666666630e-01,-2.121569504568117104e-01,-8.783631031009853872e-13,7.749915123787857185e-01,1.037356770459407551e+00,-6.284507478499289034e-12,-1.386936364367041818e-10,2.402570507729118454e-01,-9.973473667232411766e-13,7.749915124950018663e-01,-8.406046387017616084e-01,-7.121564273955826086e-12,1.340036744762462817e-10,6.962339287301631818e-02,4.292583101924097450e-02,-9.928995295022855782e-13
1.444444444444444586e-01,-2.092759157718260266e-01,-8.958173324739598138e-13,7.749915123784003601e-01,1.037111065635421880e+00,-6.283194061674207107e-12,-1.387027541432939159e-10,2.379224187222527265e-01,-1.017125192806327054e-12,7.749915124953742351e-01,-8.404218426207457071e-01,-7.119501498804500421e-12,1.340711951181017270e-10,6.959123751747629816e-02,4.291468534994323514e-02,-9.926575554789486568e-13
1.472222222222222265e-01,-2.063955634253911431e-01,-9.132679081865354412e-13,7.749915123780151127e-01,1.036865444735532771e+00,-6.281878110226272355e-12,-1.387108379546919679e-10,2.355882943250487971e-01,-1.036897282380507905e-12,7.749915124957466039e-01,-8.402391009872767214e-01,-7.117435566525945673e-12,1.340856193438044741e-10,6.955910017673484769e-02,4.290354396696134665e-02,-9.924151639119213331e-13
1.499999999999999944e-01,-2.035158931844721908e-01,-9.307148231963942059e-13,7.749915123776298653e-01,1.036619907717669431e+00,-6.280559623339530072e-12,-1.387068550295911251e-10,2.332546774301061665e-01,-1.056663626675253125e-12,7.749915124961190838e-01,-8.400564137777163376e-01,-7.115366476129936984e-12,1.340879508121561869e-10,6.952698083831886089e-02,4.289240686792727270e-02,-9.921723546683538771e-13
1.527777777777777901e-01,-2.006369048161511515e-01,-9.481580704590732518e-13,7.749915123772447290e-01,1.036374454539789047e+00,-6.279238600257122116e-12,-1.386356029975388537e-10,2.309215678862965027e-01,-1.076424216916815679e-12,7.749915124964916746e-01,-8.398737809684401201e-01,-7.113294227207090228e-12,1.341617737043998559e-10,6.949487948976573737e-02,4.288127405047461455e-02,-9.919291276555663153e-13
1.555555555555555580e-01,-1.977585980876267191e-01,-9.655976429278669847e-13,7.749915123768595926e-01,1.036129085159877006e+00,-6.277915040150734538e-12,-1.385773024109582252e-10,2.285889655425571154e-01,-1.096179044326425670e-12,7.749915124968643765e-01,-8.396912025358372889e-01,-7.111218817553994971e-12,1.341792111447803748e-10,6.946279611862338221e-02,4.287014551223869430e-02,-9.916854826668057017e-13
1.583333333333333259e-01,-1.948809727662142444e-01,-9.830335335538289912e-13,7.749915123764745672e-01,1.035883799535946448e+00,-6.276588942228704602e-12,-1.385739283737974503e-10,2.262568702478908178e-01,-1.115928100121712666e-12,7.749915124972370783e-01,-8.395086784563106086e-01,-7.109140245771137549e-12,1.341746418831446519e-10,6.943073071245013661e-02,4.285902125085653408e-02,-9.914414195468516752e-13
1.611111111111111216e-01,-1.920040286193456236e-01,-1.000465735285798292e-12,7.749915123760896529e-01,1.035638597626038493e+00,-6.275260305687752692e-12,-1.386025651889388755e-10,2.239252818513660370e-01,-1.135671375519065056e-12,7.749915124976096692e-01,-8.393262087062764998e-01,-7.107058511663626455e-12,1.341655762182591971e-10,6.939868325881479172e-02,4.284790126396687687e-02,-9.911969382117153134e-13
1.638888888888888895e-01,-1.891277654145692988e-01,-1.017894241070429633e-12,7.749915123757047386e-01,1.035393479388222682e+00,-6.273929129736006851e-12,-1.385011463156393674e-10,2.215942002021165647e-01,-1.155408861729855844e-12,7.749915124979824821e-01,-8.391437932621652607e-01,-7.104973613525800725e-12,1.341573761803882547e-10,6.936665374529671357e-02,4.283678554921012405e-02,-9.909520384877886520e-13
1.666666666666666852e-01,-1.862521829195500633e-01,-1.035319043852080801e-12,7.749915123753199353e-01,1.035148444780596311e+00,-6.272595413557605270e-12,-1.385145140947452447e-10,2.192636251493417232e-01,-1.175140549959867496e-12,7.749915124983554060e-01,-8.389614321004204012e-01,-7.102885549243839079e-12,1.342302970164244158e-10,6.933464215948556553e-02,4.282567410422843945e-02,-9.907067201748148190e-13
1.694444444444444531e-01,-1.833772809020690897e-01,-1.052740136572894207e-12,7.749915123749352430e-01,1.034903493761284654e+00,-6.271259156350088244e-12,-1.384803712672910692e-10,2.169335565423061996e-01,-1.194866431415611713e-12,7.749915124987283299e-01,-8.387791251974991980e-01,-7.100794318327011770e-12,1.342438243900900829e-10,6.930264848898155805e-02,4.281456692666566616e-02,-9.904609831711287531e-13
1.722222222222222210e-01,-1.805030591300237908e-01,-1.070157512172756903e-12,7.749915123745504397e-01,1.034658626288440741e+00,-6.269920357297862958e-12,-1.384950158028752654e-10,2.146039942303400727e-01,-1.214586497296216357e-12,7.749915124991013649e-01,-8.385968725298725834e-01,-7.098699919374650799e-12,1.343129080177973833e-10,6.927067272139524057e-02,4.280346401416731256e-02,-9.902148273192866415e-13
1.750000000000000167e-01,-1.776295173714277920e-01,-1.087571163589412663e-12,7.749915123741658585e-01,1.034413842320245802e+00,-6.268579015644419428e-12,-1.384303938839481773e-10,2.122749380628387028e-01,-1.234300738799976657e-12,7.749915124994745108e-01,-8.384146740740251458e-01,-7.096602351182359383e-12,1.343622522270715436e-10,6.923871484434765411e-02,4.279236536438060790e-02,-9.899682524789391984e-13
1.777777777777777846e-01,-1.747566553944107925e-01,-1.104981083758336776e-12,7.749915123737812772e-01,1.034169141814909043e+00,-6.267235130552316448e-12,-1.384113709063106157e-10,2.099463878892628144e-01,-1.254009147122839384e-12,7.749915124998476568e-01,-8.382325298064550179e-01,-7.094501613554949554e-12,1.343650034985044428e-10,6.920677484547022029e-02,4.278127097495450920e-02,-9.897212585630054697e-13
1.805555555555555525e-01,-1.718844729672185379e-01,-1.122387265612793596e-12,7.749915123733968070e-01,1.033924524730667205e+00,-6.265888701240504073e-12,-1.384273633220356459e-10,2.076183435591383575e-01,-1.273711713453789341e-12,7.749915125002208027e-01,-8.380504397036737663e-01,-7.092397703591090969e-12,1.343732174141631930e-10,6.917485271240475520e-02,4.277018084353962496e-02,-9.894738453271109377e-13
1.833333333333333481e-01,-1.690129698582127082e-01,-1.139789702083850688e-12,7.749915123730124478e-01,1.033679991025785005e+00,-6.264539726906698694e-12,-1.383961625855967270e-10,2.052908049220564801e-01,-1.293408428981247489e-12,7.749915125005941707e-01,-8.378684037422066133e-01,-7.090290620875133447e-12,1.344234341893457696e-10,6.914294843280341385e-02,4.275909496778824287e-02,-9.892260126741109539e-13
1.861111111111111160e-01,-1.661421458358708636e-01,-1.157188386100297835e-12,7.749915123726280886e-01,1.033435540658554919e+00,-6.263188206747853341e-12,-1.383903911605921522e-10,2.029637718276735281e-01,-1.313099284889912075e-12,7.749915125009674277e-01,-8.376864218985923261e-01,-7.088180364635379678e-12,1.343924051905309724e-10,6.911106199432878738e-02,4.274801334535440617e-02,-9.889777604854295006e-13
1.888888888888888840e-01,-1.632720006687863878e-01,-1.174583310588725002e-12,7.749915123722437293e-01,1.033191173587297618e+00,-6.261834139949246808e-12,-1.383458174408769281e-10,2.006372441257109895e-01,-1.332784272357909338e-12,7.749915125013409067e-01,-8.375044941493832162e-01,-7.086066931836428203e-12,1.344356050092532229e-10,6.907919338465381975e-02,4.273693597389379567e-02,-9.887290885056178161e-13
1.916666666666666796e-01,-1.604025341256683224e-01,-1.191974468473493447e-12,7.749915123718594812e-01,1.032946889770361087e+00,-6.260477525719817358e-12,-1.383378776115273823e-10,1.983112216659554394e-01,-1.352463382564103234e-12,7.749915125017143858e-01,-8.373226204711452514e-01,-7.083950323409934000e-12,1.344164224370558713e-10,6.904734259146177999e-02,4.272586285106378529e-02,-9.884799967193795214e-13
1.944444444444444475e-01,-1.575337459753414215e-01,-1.209361852676767838e-12,7.749915123714753440e-01,1.032702689166121068e+00,-6.259118363280696086e-12,-1.382763365614936291e-10,1.959857042982585396e-01,-1.372136606682059605e-12,7.749915125020878648e-01,-8.371408008404577217e-01,-7.081830537241363315e-12,1.344684780191229834e-10,6.901550960244628996e-02,4.271479397452343507e-02,-9.882304849297444547e-13
1.972222222222222432e-01,-1.546656359867459585e-01,-1.226745456118451828e-12,7.749915123710913178e-01,1.032458571732981278e+00,-6.257756651794726939e-12,-1.382487180290326023e-10,1.936606918725369553e-01,-1.391803935882016585e-12,7.749915125024614548e-01,-8.369590352339134620e-01,-7.079707571629767043e-12,1.344754533422198861e-10,6.898369440531133823e-02,4.270372934193351205e-02,-9.879805529593114551e-13
2.000000000000000111e-01,-1.517982039289376972e-01,-1.244125271716202797e-12,7.749915123707071807e-01,1.032214537429372969e+00,-6.256392390470971769e-12,-1.382495506963010712e-10,1.913361842387723555e-01,-1.411465361331982798e-12,7.749915125028351559e-01,-8.367773236281188520e-01,-7.077581426881110731e-12,1.345377004247083619e-10,6.895189698777116905e-02,4.269266895095642778e-02,-9.877302007552540546e-13
2.027777777777777790e-01,-1.489314495710878095e-01,-1.261501292385513443e-12,7.749915123703232656e-01,1.031970586213755148e+00,-6.255025578529037367e-12,-1.382118169912516237e-10,1.890121812470114127e-01,-1.431120874194400163e-12,7.749915125032089680e-01,-8.365956659996939271e-01,-7.075452099885126613e-12,1.345833618160430234e-10,6.892011733755040725e-02,4.268161279925632851e-02,-9.874794280607209598e-13
2.055555555555555747e-01,-1.460653726824828191e-01,-1.278873511039681483e-12,7.749915123699393504e-01,1.031726718044614577e+00,-6.253656215168679806e-12,-1.382000312799558372e-10,1.866886827473656363e-01,-1.450770465630353302e-12,7.749915125035826691e-01,-8.364140623252719342e-01,-7.073319590653409758e-12,1.345641809785691478e-10,6.888835544238393338e-02,4.267056088449899809e-02,-9.872282348043858164e-13
2.083333333333333426e-01,-1.431999730325245190e-01,-1.296241920589696570e-12,7.749915123695555463e-01,1.031482932880465775e+00,-6.252284299563931778e-12,-1.381448427872911111e-10,1.843656885900114284e-01,-1.470414126796610391e-12,7.749915125039565922e-01,-8.362325125814997762e-01,-7.071183897485903673e-12,1.345847652073350886e-10,6.885661129001696690e-02,4.265951320435192734e-02,-9.869766208099080966e-13
2.111111111111111105e-01,-1.403352503907298598e-01,-1.313606513944366906e-12,7.749915123691717422e-01,1.031239230679850349e+00,-6.250909830935043885e-12,-1.381178071219180126e-10,1.820431986251901113e-01,-1.490051848845629424e-12,7.749915125043305153e-01,-8.360510167450376784e-01,-7.069045018977777799e-12,1.346208734764875459e-10,6.882488486820496909e-02,4.264846975648427241e-02,-9.867245859228205046e-13
2.138888888888889062e-01,-1.374712045267308946e-01,-1.330967284010289565e-12,7.749915123687880492e-01,1.030995611401337886e+00,-6.249532808481093654e-12,-1.381291730301326126e-10,1.797212127032077056e-01,-1.509683622927363829e-12,7.749915125047045494e-01,-8.358695747925594111e-01,-7.066902954227264712e-12,1.346605413982127075e-10,6.879317616471365693e-02,4.263743053856684784e-02,-9.864721300169343762e-13
2.166666666666666741e-01,-1.346078352102746956e-01,-1.348324223691820394e-12,7.749915123684043561e-01,1.030752075003525503e+00,-6.248153231388956887e-12,-1.380902857339716405e-10,1.773997306744350688e-01,-1.529309440189431301e-12,7.749915125050785836e-01,-8.356881867007521780e-01,-7.064757702246331096e-12,1.347076217933507181e-10,6.876148516731904470e-02,4.262639554827216820e-02,-9.862192529597859048e-13
2.194444444444444420e-01,-1.317451422112233261e-01,-1.365677325891084115e-12,7.749915123680208850e-01,1.030508621445037853e+00,-6.246771098860449530e-12,-1.380737468803516776e-10,1.750787523893078124e-01,-1.548929291774148387e-12,7.749915125054527287e-01,-8.355068524463167279e-01,-7.062609260917948731e-12,1.347033890680693347e-10,6.872981186380738849e-02,4.261536478327439953e-02,-9.859659545525173169e-13
2.222222222222222376e-01,-1.288831252995536747e-01,-1.383026583507979374e-12,7.749915123676373030e-01,1.030265250684527123e+00,-6.245386410107589960e-12,-1.380284237600948316e-10,1.727582776983261348e-01,-1.568543168821209538e-12,7.749915125058268739e-01,-8.353255720059669098e-01,-7.060457629758787260e-12,1.347308029031601961e-10,6.869815624197518622e-02,4.260433824124942870e-02,-9.857122346952102027e-13
2.250000000000000056e-01,-1.260217842453574821e-01,-1.400371989440235285e-12,7.749915123672539430e-01,1.030021962680672809e+00,-6.243999164327559004e-12,-1.379737869094954661e-10,1.704383064520549884e-01,-1.588151062469083580e-12,7.749915125062012411e-01,-8.351443453564304509e-01,-7.058302808578793859e-12,1.347380332306080675e-10,6.866651828962916371e-02,4.259331591987472465e-02,-9.854580933042078449e-13
2.277777777777777735e-01,-1.231611188188411476e-01,-1.417713536583364173e-12,7.749915123668704720e-01,1.029778757392181943e+00,-6.242609360737807451e-12,-1.380227251934762478e-10,1.681188385011238851e-01,-1.607752963850940415e-12,7.749915125065754973e-01,-8.349631724744480676e-01,-7.056144794255644444e-12,1.348025857605961164e-10,6.863489799458623308e-02,4.258229781682948412e-02,-9.852035301217412968e-13
2.305555555555555691e-01,-1.203011287903257426e-01,-1.435051217830609071e-12,7.749915123664872230e-01,1.029535634777789532e+00,-6.241216998512057802e-12,-1.379947042051687944e-10,1.657998736962269237e-01,-1.627348864092566913e-12,7.749915125069499755e-01,-8.347820533367740214e-01,-7.053983585096831354e-12,1.347634087656146562e-10,6.860329534467358992e-02,4.257128392979461773e-02,-9.849485449718951319e-13
2.333333333333333370e-01,-1.174418139302469272e-01,-1.452385026073020457e-12,7.749915123661039740e-01,1.029292594796257232e+00,-6.239822076867047565e-12,-1.379682427332662442e-10,1.634814118881227907e-01,-1.646938754322591157e-12,7.749915125073244537e-01,-8.346009879201760073e-01,-7.051819182623883856e-12,1.348654191796194723e-10,6.857171032772854669e-02,4.256027425645258350e-02,-9.846931378754674091e-13
2.361111111111111327e-01,-1.145831740091548395e-01,-1.469714954199368611e-12,7.749915123657207250e-01,1.029049637406374673e+00,-6.238424594973584722e-12,-1.379409936969056005e-10,1.611634529276346484e-01,-1.666522625665034181e-12,7.749915125076990430e-01,-8.344199762014351540e-01,-7.049651583714437475e-12,1.348925502547837496e-10,6.854014293159871318e-02,4.254926879448761579e-02,-9.844373085704888573e-13
2.388888888888889006e-01,-1.117252087977140124e-01,-1.487040995096204399e-12,7.749915123653375870e-01,1.028806762566958577e+00,-6.237024552040458899e-12,-1.379316973137978408e-10,1.588459966656501077e-01,-1.686100469237927027e-12,7.749915125080735212e-01,-8.342390181573459129e-01,-7.047480787177185724e-12,1.348831879521839028e-10,6.850859314414176060e-02,4.253826754158551021e-02,-9.841810569142724363e-13
2.416666666666666685e-01,-1.088679180667033730e-01,-1.504363141647957622e-12,7.749915123649545601e-01,1.028563970236852976e+00,-6.235621947307946709e-12,-1.379514731614239764e-10,1.565290429531212835e-01,-1.705672276156262425e-12,7.749915125084482215e-01,-8.340581137647159471e-01,-7.045306791810544558e-12,1.348558487102025083e-10,6.847706095322556030e-02,4.252727049543381099e-02,-9.839243827663478935e-13
2.444444444444444642e-01,-1.060113015870160491e-01,-1.521681386736786165e-12,7.749915123645716442e-01,1.028321260374929658e+00,-6.234216779952052671e-12,-1.378367784493628179e-10,1.542125916410646003e-01,-1.725238037534222483e-12,7.749915125088230328e-01,-8.338772630003663533e-01,-7.043129597428512238e-12,1.349013747931060436e-10,6.844554634672823934e-02,4.251627765372168605e-02,-9.836672860413954666e-13
2.472222222222222321e-01,-1.031553591296594102e-01,-1.538995723242658183e-12,7.749915123641887282e-01,1.028078632940087278e+00,-6.232809049179145453e-12,-1.378371410065692970e-10,1.518966425805608478e-01,-1.744797744480298201e-12,7.749915125091978441e-01,-8.336964658411315510e-01,-7.040949201627877860e-12,1.349833196606642360e-10,6.841404931253793065e-02,4.250528901413996169e-02,-9.834097665237956654e-13
2.500000000000000000e-01,-1.003000904657549153e-01,-1.556306144043233765e-12,7.749915123638058123e-01,1.027836087891252026e+00,-6.231398754163227861e-12,-1.378573939031513262e-10,1.495811956227552086e-01,-1.764351388101050964e-12,7.749915125095726554e-01,-8.335157222638595043e-01,-7.038765603712955064e-12,1.349277963663686464e-10,6.838256983855300897e-02,4.249430457438111569e-02,-9.831518240974677467e-13
2.527777777777777679e-01,-9.744549536653805688e-02,-1.573612642014045069e-12,7.749915123634230074e-01,1.027593625187377180e+00,-6.229985894150119587e-12,-1.377856578832492573e-10,1.472662506188570919e-01,-1.783898959497452626e-12,7.749915125099475777e-01,-8.333350322454111669e-01,-7.036578802273662632e-12,1.350187999599183897e-10,6.835110791268192432e-02,4.248332433213927034e-02,-9.828934586099303753e-13
2.555555555555555913e-01,-9.459157360335830600e-02,-1.590915210028392724e-12,7.749915123630403135e-01,1.027351244787443552e+00,-6.228570468316359099e-12,-1.377711209005205717e-10,1.449518074201401885e-01,-1.803440449769534370e-12,7.749915125103226110e-01,-8.331543957626610375e-01,-7.034388796122651456e-12,1.350139930411664579e-10,6.831966352284327137e-02,4.247234828511025490e-02,-9.826346699158313982e-13
2.583333333333333592e-01,-9.173832494767900081e-02,-1.608213840957311901e-12,7.749915123626576197e-01,1.027108946650459043e+00,-6.227152475861115204e-12,-1.377833368232384004e-10,1.426378658779423325e-01,-1.822975850013326979e-12,7.749915125106976443e-01,-8.329738127924968261e-01,-7.032195584567307214e-12,1.350285317586186196e-10,6.828823665696577561e-02,4.246137643099150150e-02,-9.823754579015386962e-13
2.611111111111111271e-01,-8.888574917107729123e-02,-1.625508527669666624e-12,7.749915123622750368e-01,1.026866730735458422e+00,-6.225731915991536093e-12,-1.376925882340396257e-10,1.403244258436656122e-01,-1.842505151320250555e-12,7.749915125110727887e-01,-8.327932833118195655e-01,-7.029999165197046273e-12,1.350216084772259961e-10,6.825682730298819612e-02,4.245040876748208680e-02,-9.821158223510609924e-13
2.638888888888888951e-01,-8.603384604524408341e-02,-1.642799263032050412e-12,7.749915123618925650e-01,1.026624597001504213e+00,-6.224308787895126031e-12,-1.377566932053708726e-10,1.380114871687762035e-01,-1.862028344779525981e-12,7.749915125114480441e-01,-8.326128072975435002e-01,-7.027799537825446032e-12,1.350635055186177880e-10,6.822543544885942279e-02,4.243944529228276669e-02,-9.818557631800880643e-13
